oof_mean,oof_std,y
320610.7350306687,7531.931949473865,341000
138637.3092357563,1348.5858215173878,128500
234265.93209822665,3918.2836623925796,275000
143811.48051863204,1561.4964935237488,143000
119820.7561672468,1568.7751362262181,124500
136665.20502202192,2752.8707290878315,135000
295395.38750191574,7695.326515079369,320000
118991.62103131636,1971.61381640642,120500
218118.2158742135,5310.969285379238,222000
193147.32293676244,1697.9656408669505,194500
140893.72270225344,2099.2387672514365,110000
90154.97667570075,1856.3733823930763,103000
256118.23215545085,3958.106920849263,236500
191911.07400434095,1678.798181765358,187500
233800.17551938287,2757.9266717223263,222500
137728.69632963807,2113.682813191379,131400
117190.98485424381,2909.614769933337,108000
165346.01260148248,5871.871824502922,163000
85060.49428756686,1019.1117958635074,93500
228599.1738202656,2300.667191626298,239900
133191.3431927115,1915.5542321459598,179000
199879.43727863906,3126.857953209472,190000
111302.3397564657,2697.2789366381467,132000
138949.52037059618,1722.6444482396303,142000
169864.77569645576,1777.2293720738478,179000
152445.49683716096,2252.248321444204,175000
202164.50586282703,1444.0870043865116,180000
335898.849541356,7847.2183809522685,299800
232775.08071165875,1437.345767890346,236000
236260.41429765816,7453.023300914959,265979
244081.41041601007,3759.1600557429047,260400
81377.57147388058,2320.5873230695556,98000
89847.60679163816,1890.817003680396,96500
162899.86994611946,1875.2314629413083,162000
200219.34935619944,3354.1584954780496,217000
264627.4525553976,7400.28966210224,275500
148068.24835125596,1881.175963756266,156000
153561.09211571264,3306.093999553178,172500
212416.35324938575,3967.5914428441706,212000
146683.5582055832,2082.851549868343,158900
166282.7299958213,3230.1917394852767,179400
314187.83318683674,3460.2493149643806,290000
121062.79447794319,2063.2698147355536,127500
109794.72941574857,1966.4162494875015,100000
199711.19155555396,3203.3321800721865,215200
323041.3245253382,3595.478231360208,337000
242126.86958785425,6293.376003162777,270000
267743.8785803544,6221.783456583135,264132
183941.0262456263,1955.2143146704204,196500
171019.6777780948,2872.4482352826776,160000
237129.87718259494,3647.923308354339,216837
435199.23325181945,20095.71604756129,538000
127755.08825463091,925.1299728706454,134900
117102.4504658401,3070.0152542101337,102000
136784.87025091925,1985.3787534928217,107000
119609.54808344667,1608.603605540011,114500
285499.8242339365,6135.400054534596,395000
158353.260167142,2522.8010750153644,162000
225429.5137171079,4255.129551688821,221500
137042.81254972325,1686.3486859818233,142500
136907.6053141837,2809.950612787153,144000
144831.63067061864,1996.3038800596416,135000
170111.56508120362,1750.6635036456655,176000
172784.18203704612,1452.452509129399,175900
194736.8922241722,2004.6771812668273,187100
163367.54354744582,2790.5353364769358,165500
130677.95041390807,2984.1366888851076,128000
160175.37701839232,1374.4759440173134,161500
119967.36859926382,2002.3981001877953,139000
225785.60930761605,1340.3542986701543,233000
105865.8629852443,2685.5688805788554,107900
216118.35809391597,5114.0949054490075,187500
166711.83537808625,2085.4826728993507,160200
155205.47607759613,1777.454130624311,146800
241005.23293428347,4321.747356593974,269790
220329.99632606027,4098.350101604276,225000
196941.75378095792,2360.741382836165,194500
157420.31764994888,1114.7590550978234,171000
133859.73880323343,1911.5074147520752,143500
98782.3854514534,2647.1184415858565,110000
440435.6041906492,20406.641866115697,485000
152803.85889144763,1967.7124414021443,175000
195982.95777669147,5812.519298797,200000
129351.47561441509,3275.91419004004,109900
189886.7294262546,3140.741795951162,189000
425514.1422682831,11954.115898582046,582933
116794.5978688176,2312.9927032498313,118000
222923.8451884687,4220.488173420032,227680
131876.418751569,1289.865359249238,135500
191515.38019319568,4152.842758097426,223500
145861.95918658853,1957.8091719284835,159950
117340.35455879915,2951.1016278776224,106000
173216.93692174283,4670.133665471713,181000
149745.2663051185,1451.871910777717,144500
83960.67249655176,2373.0183527660834,55993
155406.60546648433,1237.8846050558273,157900
119177.92783688295,1660.558017886828,116000
204255.9860871324,3992.2706536003143,224900
138971.8270736609,1064.8494007294075,137000
271709.4223686502,7804.511730269902,271000
142947.55700591896,1585.4106985943922,155000
221069.79529691202,2662.7110181891076,224000
191282.9127196116,1722.6848806896762,183000
79490.61665329244,1523.7656274038945,93000
202288.5880790471,4012.3506059794045,225000
146399.26956403736,2030.2013785462243,139500
228917.6128575479,3309.9375462481125,232600
362756.1365517792,10826.818593528309,385000
90505.66100173209,2038.6298538171109,109500
198935.41700607262,3409.5635750034057,189000
173701.68148246422,9288.538172696999,185000
153364.97560093313,1174.3948771494856,147400
168038.57327737543,2762.7434711950505,166000
150665.18182538988,880.9506463393282,151000
221763.31364617049,1199.668104891148,237000
159872.85458566403,2491.498538132987,167000
139009.40363302312,2194.109047742002,139950
130527.08508429908,1742.5525578029137,128000
143176.83045086503,2423.2967948578416,153500
97079.30349513209,1802.8547027162099,100000
149744.3551141049,1514.6549080370626,144000
130142.69297107414,1777.638238143391,130500
123385.17309374241,3613.701535518925,140000
143236.6851786988,5207.945788130124,157500
155407.99094087238,1603.1636280019916,174900
123206.90494434405,4028.0642448680455,141000
145578.05579333226,2259.6025740128334,153900
186178.99672084083,3434.887408068856,171000
203001.59335590052,3121.737318580985,213000
138649.22055948974,2091.5213317025623,133500
216841.57321530036,6637.935094126221,240000
175796.6667516134,3016.8003641753007,187000
142601.7951925676,2097.2659815371726,131500
195706.177422433,3876.3114267473034,215000
168004.79021350128,1536.1189298865843,164000
166481.42182577075,2076.7323756507885,158000
174454.11587608635,5562.245822907578,170000
138228.6056955364,1158.7796480794102,127000
147313.42071487117,4357.524224742191,147000
156019.69732179996,2257.776605656812,174000
141272.10082580126,4654.6756058043475,152000
244055.58111131165,6953.919147906025,250000
177756.06628320756,3796.5431842952103,189950
127098.88354133417,1392.6079327145396,131500
141380.7411309048,2158.770518107076,152000
135049.40621255338,1959.655995573567,132500
204681.17044862878,4983.041606663747,250580
132987.635558512,1336.776550368574,148500
258503.31297222292,3134.5669695307515,248900
132328.14931932755,1781.300855687795,129000
163844.85025163353,4684.709533953138,169000
226293.69945535096,4104.419743269428,236000
98932.74023340362,1935.9188889904603,109500
183160.5234740379,2381.592321553958,200500
120321.09552387627,4519.21935249475,116000
134394.76068711228,1850.5969575768027,133000
96625.41773987372,2054.9125760958923,66500
320639.70161805407,6318.9059304035745,303477
137196.11111564195,2518.303420602827,132250
331554.6510790748,7155.470158250388,350000
151293.42507248346,2282.593437737458,148000
138566.61008951993,2381.189291397306,136500
157919.41721528184,1664.847698634556,157000
225747.90324937395,3340.832827891968,187500
167196.82847818147,1679.8941704679044,178000
128078.67937214184,2845.3980539291697,118500
117349.96999398281,1112.7361279192871,100000
269382.9309801475,2857.702651921425,328900
154869.25313702365,3107.426087511078,145000
141692.54010429757,2288.3634218324282,135500
276622.93216256937,5619.191082348463,268000
152762.40669052766,2500.3751691678144,149500
119545.01269466992,1714.6512945532645,122900
166328.71462993132,2102.2200669912586,172500
146358.4626462345,1769.88495461964,154500
155763.5948800007,1066.493744559953,165000
117168.97262416012,2816.309333291542,118858
160999.22840717426,1370.0388791345263,140000
87639.34393384219,1553.1343530541278,106500
132436.13992040436,2648.3123907345134,142953
430094.76268406695,11268.044130404538,611657
138602.7758347971,1992.4031530437917,135000
116210.28937001585,953.4362727956956,110000
147329.51522875647,2686.8405720473665,153000
181365.13126824476,1624.3221640846634,180000
249117.1091319706,6814.884980469553,240000
119230.36765371912,1562.89328822575,125500
128209.85453816499,2501.550630083468,128000
258711.63673275246,4984.589649002663,255000
240125.81598819394,3747.8707038137827,250000
133539.93590072505,2806.6688211026244,131000
179228.4964985928,3325.6762116891964,174000
147306.51443587546,2732.4600697920273,154300
153508.60229032053,2519.5599601046865,143500
103788.09037261034,2664.399459604603,88000
154280.73295248413,2414.001029964871,145000
163932.52782916924,4909.522426494669,173733
86798.8805331988,1372.3584472465827,75000
66717.32565578824,2962.488603913981,35311
133606.4533432895,2837.279764342973,135000
267562.7659179527,3746.3900190646627,238000
175910.26802957055,2271.2993779860462,176500
190837.33537347923,1401.3357219434272,201000
154860.51215389842,3443.7871702219772,145900
177236.99070365162,3120.092770592961,169990
191689.32838335232,4742.839827066332,193000
198960.98403544346,2572.3152692732183,207500
156034.3509602802,1778.9116724154183,175000
299574.87726788427,4758.652630318991,285000
185194.46814408476,2113.8225434277188,176000
252844.3044113105,4104.023758037517,236500
219164.05512769523,2850.130536716658,222000
212670.60085640787,3356.023259177543,201000
119069.6566203523,2624.7347651249293,117500
322669.91037693183,6894.091650036756,320000
203095.51418197472,1397.1251726293383,190000
221951.7989735178,7308.715672853446,242000
89746.41115272969,1238.5779488902333,79900
189100.5132096459,2506.6875984337394,184900
237684.13101826355,2025.3091078641637,253000
245313.1909569066,4763.570043528777,239799
234627.65001935538,5105.325655206533,244400
165858.40503927387,2444.9525341711646,150900
222898.071949051,3426.55958795053,214000
131618.88186006254,4785.093093963402,150000
143959.7336321518,1028.3163114109614,143000
163737.82529782786,3937.81997418173,137500
140267.92668552182,2857.8201200099284,124900
148690.10907989225,2948.294422266883,143000
280070.01938869245,5260.443126036365,270000
211613.33882337125,1813.2274613383163,192500
178293.68392412175,2115.0699457631404,197500
140933.17187513952,2454.9662653889254,129000
116666.24754530757,2164.5505102279544,119900
131659.9487560125,1290.336058612073,133900
158306.47881978034,4276.557857355942,172000
128673.14340869997,4742.800546189767,127500
158341.07677441865,2289.6729941617573,145000
127332.19295523748,1610.7751516541957,124000
127800.62077327578,1366.5845354505166,132000
199371.76721078702,2058.948994524453,185000
172740.59360657653,1530.2698267814817,155000
114018.0331547896,1727.762971536225,116500
241931.142813955,5558.0880213872615,272000
157603.60510482616,3041.5200133513235,155000
259918.06197173262,3094.219171661699,239000
232168.10349538215,2905.0346228155436,214900
174824.8053315802,3925.1606899337407,178900
153088.16694840565,3052.8845700139254,160000
137520.5249784845,1963.108308070558,135000
71195.12722823989,2285.701446449955,37900
125369.36070535828,2696.290176046724,140000
77076.91097797334,2654.655689000094,135000
182442.47526561102,1017.8182723269064,173000
124600.09239926528,1369.6761898481939,99500
217187.1421704201,5486.280074994091,182000
184643.4779793529,5752.803095041501,167500
168307.82156348816,1598.837813677781,165000
91030.78889298948,2550.6327820284114,85500
205692.85393977174,1595.8721472273771,199900
110113.17799811371,2120.107359906279,110000
133859.5357521518,1160.7168987088928,139000
182945.2796299634,4544.4467134545075,178400
329248.47322045115,4810.367982799178,336000
173796.50115578072,2282.434020988293,159895
249800.09124760862,2061.493954796851,255900
126641.82303032337,1863.889051705292,126000
120453.84449161148,2633.5094688940217,125000
128399.80373137267,5515.015190650366,117000
420694.7937990377,8414.918681697642,395192
186963.95842740202,3306.9968202440828,195000
199207.86060482837,4058.943385410616,197000
317864.4760888014,4551.366196587932,348000
187808.28135411642,2687.3320367600077,168000
193327.7274036372,3070.984652984555,187000
169891.9748684389,2571.232009547231,173900
348941.27994688705,4974.001665298366,337500
105266.46568775664,2712.8538549914742,121600
134922.09167472745,1606.869585447404,136500
162759.17659176892,2456.777803717741,185000
86451.13124928428,2320.69876776848,91000
189358.49382939548,2619.6501967660543,206000
72735.8066937352,2453.7153692478914,82000
86323.81643427968,2349.496285614414,86000
245048.37308828093,3178.9690895584636,232000
149842.847975288,2138.6422055404246,136905
188650.3631340556,2315.994386510494,181000
147434.43347405028,3367.755378596108,149900
165148.38420862937,4929.403486886835,163500
90419.47033490927,2038.3965014776138,88000
234723.10462771062,3846.1819313650535,240000
108785.19277319837,3877.2063963751048,102000
123731.82456760718,1369.3793262425554,135000
102373.87644041081,2341.8358628356086,100000
164619.01311507862,1294.369966516722,165000
88537.36592985445,1958.4416080585656,85000
121185.30121997363,2755.28644945874,119200
211883.96201508414,3023.239651963307,227000
219773.56216504588,2799.405156074852,203000
200073.33898821147,4873.419830941698,187500
172039.94644186582,935.7400681492543,160000
200210.5967275529,1923.3284071279138,213490
154148.5668061369,2838.51109579651,176000
202396.14401933944,1256.940993391036,194000
105570.9584175034,2295.6311203921,87000
190294.92876823925,2272.875131072834,191000
310543.5986784188,4322.121035556202,287000
123872.06088504221,1284.4661733453545,112500
140263.12229246376,2538.761169725257,167500
309092.15193975036,10906.189492554447,293077
123953.10297601177,2235.821518424425,105000
119159.42786871377,1633.4729330144974,118000
131998.67175217238,2699.620918180543,160000
207836.0165366557,4324.034114189639,197000
348661.33581018716,6209.695661319086,310000
224607.44242145822,4555.284106925073,230000
130769.26625976348,2668.1018410581096,119750
86735.99388841973,1680.1902558724685,84000
321967.6268301672,4240.751720214482,315500
250101.99139427618,3446.655763247807,287000
106924.71655317365,1957.5121723624643,97000
78945.61213089016,1116.9316283966416,80000
163756.18047042872,2092.396667259987,155000
168593.0675722738,2266.8287986468713,173000
191369.02216210938,2120.895551439324,196000
255500.00786390045,5842.835710889774,262280
285706.9793853485,8538.447764221075,278000
124772.95178111242,2955.291364688234,139600
352452.86213929753,11830.939778927075,556581
143966.75656416657,1607.4472759752853,145000
133804.1572814648,2095.4270232032377,115000
107845.92242288876,1259.2477041123038,84900
187790.74016459612,2206.421975759497,176485
193708.52465283737,3748.496882480008,200141
171152.23536169124,1613.3710000267117,165000
150434.1050465018,3308.6373107992595,144500
259149.57254204733,4275.73985532939,255000
149701.46907280333,2400.1485509275603,180000
214381.34457523632,1281.326112996426,185850
229944.64190381006,4444.709144771422,248000
370182.61314785585,9230.641854179763,335000
191215.0107395357,4446.104342955313,220000
200658.42502161954,1129.8832926102825,213500
102411.04783291408,2273.8950265425215,81000
130681.46894059505,4240.2448365014725,90000
131719.6607117168,2428.1106378197364,110500
151209.7196185982,3353.452247111508,154000
257425.30786936267,5377.455176999956,328000
173236.64530648585,1523.5464746787031,178000
172992.75727980988,2855.3838819213365,167900
165860.60979404533,4628.848096319968,151400
129067.47829250398,1192.8063189062918,135000
130938.68023438074,1733.8358158074684,135000
157369.04379443897,3619.2518612816893,154000
107917.32872482503,2118.3979079015617,91500
146853.5273812668,1958.6718589693967,159500
188202.53439340647,3201.6234546898677,194000
194903.5699804252,2450.628539375864,219500
154819.77251813802,3922.0753387853074,170000
132951.2175629607,3050.836871398074,138800
145693.3631026933,2061.5488043116325,155900
135273.90827874697,768.4505914553336,126000
162177.2777241617,3435.09043535812,145000
126984.5924017344,2122.04519473321,133000
197288.16987919685,4233.343769040689,192000
154076.8457672335,2223.339292036012,160000
175947.02557305168,1714.951151597738,187500
154742.15448261978,845.4213166968175,147000
96712.75971254168,1111.6619630832886,83500
260717.325287339,3049.286282851996,252000
135481.66075818674,2663.42636825084,137500
213364.3175180978,3489.527894637676,197000
86002.48879491584,1459.7259223015196,92900
161855.3651044313,2387.0434236680508,160000
161723.1929949196,2187.862722532906,136500
151159.14007658456,2051.854109980712,146000
133231.7216293239,1669.9567167118398,129000
175222.09053086743,1516.8028598446363,176432
118896.60991538728,2152.6520769959884,127000
153187.4676659976,2982.9001781290212,170000
106411.46213089449,2057.27552229574,128000
169043.21507700178,1633.3873010783623,157000
65961.83429626697,2009.5227105743288,60000
120645.15837156412,997.484395001232,119500
131261.36831821635,1797.5271795508552,135000
144985.8671512719,2273.8939502688627,159500
113178.42879209001,2093.415215954393,106000
350866.94076634996,7611.125997200716,325000
194529.05248385394,2937.5935005849656,179900
236470.65957259928,6920.814376795747,274725
166768.35870309247,2410.051111283547,181000
311320.69804090343,6471.490743020664,280000
178759.2772123314,1976.837186450653,188000
196370.416639093,2289.075675411516,205000
124202.28847135475,1866.8477590338998,129900
135276.14599115914,1821.761383750207,134500
122743.09991363378,1154.933122088346,117000
308463.6923429422,7048.69989493403,318000
181239.78278891285,2284.7183801742162,184100
140775.61456001102,1247.2225408901177,130000
135705.64463714143,3622.1151475564357,140000
117436.39030949332,3890.604107866786,133700
110191.99577543896,1680.6143267469863,118400
217845.38847435085,3554.045886757141,212900
92210.8549100071,3318.1606874330355,112000
94377.74670626738,2792.240627507156,118000
172283.94571702028,1286.5090860198602,163900
112952.94181146739,1909.1100875452148,115000
191141.95466244052,2721.2925121275903,174000
249033.8739586287,3621.9752434804595,259000
208824.63241718468,2666.1773105494963,215000
127821.89250072771,1602.4552782494732,140000
153854.65953629458,5679.237519374472,135000
119928.69650569555,2843.735697333603,93500
126680.01835328888,3364.561573920855,117500
235701.2776404787,3813.0510455099234,239500
176068.17381736985,913.4305193814185,169000
104554.00467040429,1423.9500209797413,102000
117643.58823220774,1020.942365000843,119000
95208.31674011574,1845.851248968784,94000
210461.1534263489,4081.488984638352,196000
125542.77987370081,1833.915568774785,144000
125225.89803229112,2790.041215831114,139000
189965.0541488547,3248.1255700561487,197500
364869.6455959361,12465.831961390386,424870
99753.25595105287,1702.8151605812045,80000
83362.58265373738,3640.897143711123,80000
130256.02439585133,1954.0037484530797,149000
179737.849425718,3293.709792263418,180000
186024.92635180085,4217.572320106681,174500
120035.64171892685,2152.4641233727825,116900
144944.9474736051,4624.9732146959705,143000
122861.8218194183,2074.123294621225,124000
148268.70187928673,1655.4959243524709,149900
201260.49749567366,4184.6084491261645,230000
120510.67879182707,2443.761164025004,120500
215122.79805234383,3587.1612531326605,201800
199174.2923953251,4734.506170173442,218000
172390.17030372532,2524.3692492088553,179900
213577.69814742883,3184.9837816176027,230000
233473.34402144302,3133.6376368954684,235128
196288.21925769694,4706.367330230094,185000
141012.81437414323,2615.474844630249,146000
214686.55424327572,4303.744739065292,224000
127684.13317624004,2008.8643206100703,129000
138061.62852979038,4738.925888141685,108959
186155.37990243724,3896.6487269004874,194000
222888.11773770998,4314.612758811325,233170
239582.86034448884,5839.717415411028,245350
190418.0773161003,1092.8433320223226,173000
199483.26658034738,2742.7946076228914,235000
538117.4608188445,13065.310900934506,625000
148237.417661752,3241.335423051916,171000
156319.85948992704,1243.3026966390125,163000
161102.51765286954,1930.8506570520397,171900
226799.58743911076,10253.558927516493,200500
226273.48476618025,5765.711207509114,239000
317214.33505914354,4812.71852771245,285000
127427.24676057443,1971.3968106659438,119500
112244.74659423178,2822.5579553478287,115000
135171.8201400162,3144.3109481090323,154900
97669.81879883217,1610.0107342646638,93000
238792.85377255027,2751.31668061962,250000
290972.94876109646,17973.647677963923,392500
440106.285744252,22973.44051021614,745000
142407.7483030075,1920.8758313328938,120000
205028.7867125147,7198.523795684913,186700
125865.45120109167,4330.776339525024,104900
117692.74337897752,4630.854046914669,95000
276244.03870718007,2622.1883599412263,262000
187255.71022467647,1526.1376346006002,195000
198005.72814251823,3758.9741875805444,189000
150698.71401845195,5482.716086116881,168000
168755.85105956774,1540.8153389882423,174000
127766.00908044957,2763.193574800025,125000
159450.87947701494,1742.4437080996317,165000
144447.72194601412,2005.9792327083946,158000
160242.25338054125,2860.98806872082,176000
223494.6298855966,2983.3364332185574,219210
155297.10586606263,3976.40331386668,144000
177947.87350590105,995.790399224476,178000
140658.55585238332,2998.6396122976366,148000
105194.29275069921,1975.4686431510913,116050
198997.63286850607,1160.8897276452308,197900
131581.10040358387,2469.725744143262,117000
207606.17312103702,1841.0579155676296,213000
151621.26662703586,2396.9017334975165,153500
289561.66505725624,5840.556830594403,271900
112639.42582958014,2106.6299032639727,107000
198498.5378017693,2091.775192847746,200000
137623.81485719376,1674.404249490755,140000
290407.9874252629,4386.046033849131,290000
191609.99630874506,3893.6260700073512,189000
214393.04457868176,3083.44811239033,164000
88302.22825339201,2995.8159595423285,113000
127170.20856989131,2789.400627642785,145000
128628.94424087023,1942.5071610188722,134500
113987.23918101766,2160.4901390872064,125000
124397.93648690298,1610.9501810107815,112000
242544.44684018908,5288.851161974235,229456
69939.52786659081,2184.4534259951365,80500
92423.03527561524,2165.6479873175563,91500
110920.46782266973,957.4608542865632,115000
125699.765124231,953.4829353300019,134000
151521.59908850794,1207.3968537661356,143000
130030.06015222588,3158.6569466058386,137900
197470.55986461786,4904.377294932611,184000
137504.95371930956,3197.826945250921,145000
212760.72329464887,3596.2488073951763,214000
136681.72639164282,2901.923286744339,147000
356441.6827348051,9601.483210476003,367294
137100.625219832,3111.56871397593,127000
188122.9172478215,9229.794265753706,190000
143748.69314887715,2140.900964753325,132500
102896.60885704262,641.2105049090816,101800
133907.86141517566,3829.2153737796943,142000
118700.89020502377,2625.1313336162766,130000
148640.78572367126,3620.085909471237,138887
168607.70438638984,3989.341121129769,175500
217587.1465349496,2442.477686420703,195000
134032.98999793275,3440.884180147265,142500
230486.20317949264,2968.9427771183714,265900
207110.3699092674,1939.4963860309008,224900
258146.44383300055,4692.185939753408,248328
180136.66555708388,5889.420438909556,170000
428921.8585720784,7713.619412185332,465000
197319.3891057813,4278.942776654303,230000
186442.6060374942,3718.877330921566,178000
195993.0939584268,3481.3372777377404,186500
145724.39945865,2565.8108855727237,169900
134709.88267854674,4913.913935733116,129500
122828.38000708447,1563.594287168679,119000
241240.96507672846,4678.2312199903345,244000
189101.00229417422,1656.7590180184666,171750
120519.8116920147,2454.2748386947737,130000
258831.3532111666,4428.322252479758,294000
181669.73292047562,1732.0840811381956,165400
130418.80949501038,1914.2971172127932,127500
339761.5123651987,7096.776360896867,301500
90678.57022109181,1264.1564307667804,99900
182359.90020361703,2367.610177186912,190000
145057.39939602322,1869.9746565574028,151000
187209.78433358195,2988.47020893546,181000
122114.5740780715,889.0998950892255,128900
148204.4930797852,2597.493389808967,161500
163253.78401147472,2902.170006649688,180500
152435.9980722485,2304.179180965288,181000
173955.58533636804,3032.326781193858,183900
133597.31556747135,4801.763538123883,122000
381116.9987510146,11332.703013326205,378500
373989.47593229014,7432.86938149135,381000
136171.17608176256,1632.4447765459704,144000
231882.02827168492,9629.88900474142,260000
174060.03877396902,1733.7541604237815,185750
131823.02033177152,2451.9568054734636,137000
167736.92878259346,3859.878453881618,177000
137054.27461504674,3144.0930429725504,139000
142124.08217585695,2692.737344588879,137000
163851.66259844857,2470.855633729138,162000
193013.33768885702,3033.339766390287,197900
257662.21458092987,3765.1985617913124,237000
85237.95171507703,2762.9981999861343,68400
212782.82054823285,2783.0124472868692,227000
190790.6239647944,3482.3788092381583,180000
150637.601986258,1930.935774027004,150500
136521.04852353208,3772.7738838393666,139000
186113.7290146439,3562.109769573646,169000
122953.2686372735,4025.5796601069947,132500
158320.18802776842,1552.3505459236924,143000
161042.65263160536,5014.276902302151,190000
240978.64973538343,4457.35134324465,278000
280277.7024401925,5287.727444889763,281000
166392.71722092605,1967.0654008498525,180500
113131.58202144488,1772.0571634454861,119500
126072.63872986114,4065.7162879203056,107500
184359.72241066123,1783.6869052816007,162900
119196.83102012902,1611.7786465112456,115000
133206.3907676773,2277.130019520144,138500
144814.34738351102,1979.3919210742285,155000
145340.0128870101,3102.0294775614375,140000
409187.21940729907,32989.06105686663,160000
161674.8356866454,3220.651950113213,154000
224292.09815173034,4011.167969245283,225000
166178.55705503983,3122.243771392463,177500
310341.43967481767,5596.265174165366,290000
222213.27176527953,2237.757674417558,232000
145717.93176278227,1838.687541386773,130000
311416.13675081,5608.206550353742,325000
195354.1142720123,3091.900672060232,202500
149085.06373707147,1280.5972350030238,138000
140956.53271404386,2059.807879028962,147000
172777.25474389043,3469.863732137227,179200
307585.43845153163,7082.451884083089,335000
206108.23392767765,2677.628034801919,203000
311140.3808768396,8316.269366173781,302000
326099.7242978141,2309.9624337367104,333168
121816.34608924577,1525.2727404797893,119000
173745.39329066014,3135.1402956213115,206900
283830.2505207594,6967.598711103209,295493
198965.03177803336,2735.4266621099723,208900
269467.7508796307,3548.702723134295,275000
113817.96300928993,3103.5927268469695,111000
151132.95140873015,1932.7071551887893,156500
82506.06713489057,1596.4048671670623,72500
229917.59532764342,4654.168390971349,190000
82464.22893174249,811.4575067402693,82500
305396.19321548694,9296.616060283615,147000
61152.062828247304,1127.5895944457538,55000
91057.98884598448,3234.9698843505935,79000
135007.81202254916,3958.0991638995743,130500
167487.18312600118,4728.270803829509,256000
182840.86702613352,1329.235114686693,176500
245549.06174866995,4051.383429880131,227000
129892.20676037636,1149.9717580715644,132500
110194.79879011135,1772.3816078902892,100000
127963.64593000527,1421.5028508719713,125500
118801.89587277241,3373.908382332695,125000
159951.07918746842,1747.7973709719286,167900
140953.65230681573,2702.6632824076323,135000
64118.73322044976,2451.3827603019963,52500
219787.82039864786,1588.2397128009184,200000
130716.63124422361,742.2601696838477,128500
110041.46730148322,1886.6085284621192,123000
160360.7830313459,959.3108361338973,155000
249771.29124069214,2266.0899766644347,228500
167469.43456479404,1844.1064249041613,177000
181247.5836938936,2312.0376664419646,155835
88911.52934930714,1339.0250683849572,108500
250940.46368213664,3831.9035668869265,262500
322179.2921543115,16939.571825702573,283463
250024.18426314337,4301.051421461204,215000
140252.39287992156,4526.642446108574,122000
164356.3700158797,3708.45105828732,200000
167517.82175154026,1257.3445065172787,171000
124502.9066510279,2126.638881940632,134900
367805.77032781125,9382.471254418913,410000
233138.11002844127,2450.719904790726,235000
200032.8167386888,3844.0270887158276,170000
119263.52810575886,1338.6117304412362,110000
157687.25364084155,1469.9482286881166,149900
168075.94556359088,1852.7803049194558,177500
393247.54682497977,3848.590993124241,315000
185872.67519094283,3259.0262142888323,189000
262621.5238734891,7581.4225501709325,260000
133046.5535330135,3562.4123185217336,104900
165830.4268007142,1428.1265272661205,156932
143398.66613509186,1262.6470323948097,144152
210145.6572799271,3856.303347790114,216000
205317.35470957845,3445.077401791793,193000
134603.39737926523,2123.924328607252,127000
143628.54658062966,1220.7474118296325,144000
251767.5432511249,1675.562794878952,232000
111613.1186177606,2836.8978758451376,105000
174368.75897835178,1878.4698887769362,165500
252309.93211972067,5010.664969106181,274300
426862.9684472162,8413.198727966701,466500
245529.27004703647,3859.0959276350013,250000
255967.5885556582,7265.931086862665,239000
93207.41525262904,2591.9646555864833,91000
138236.98255551248,1693.6651863178897,117000
97012.66628865871,456.72260736018876,83000
150721.57882869762,2302.7250416771694,167500
73229.6124980489,2934.275756151084,58500
201545.00650391864,2923.868647661351,237500
153113.55067734868,2046.9878895257405,157000
150426.06490235156,3432.589091516142,112000
106339.99013858195,663.1303587250266,105000
113030.49658455,3642.9052755326993,125500
314528.5691808727,8377.099980860694,250000
161883.08608929947,4243.212301652486,136000
345447.1976552322,6320.3733971407355,377500
124312.00548117726,1815.925544485694,131000
227081.08233212895,2614.4416629595958,235000
130838.02094261919,3807.0677069620347,124000
128717.69674647696,1905.270013701533,123000
146520.1872625003,2041.129526863867,163000
219288.64745411937,4611.8136949352,246578
293504.9439746797,6613.0633622115665,281213
168919.48455129814,4401.46782431303,160000
131911.7350941492,1691.0783014641631,137500
140830.68352344798,1780.2104085586434,138000
154780.49427650098,1803.3027688443412,137450
123880.5745333469,2262.57521701889,120000
181263.31530686514,2688.14727689023,193000
191492.82825440814,3758.938291514936,193879
235832.48589060566,2331.9299334442353,282922
93965.2250539247,2058.9287217457986,105000
280823.43168254907,6076.203153617215,275000
136468.56624777758,1840.8338022659138,133000
109817.62927212461,1529.3054139178962,112000
110631.33808494758,948.9595181520265,125500
208668.45511289308,3668.3335086262473,215000
219893.79479885983,2857.3341048715997,230000
148850.96324279165,2790.017625397223,140000
96545.29464696549,1115.0188179608144,90000
248973.33591701835,7330.99973921935,257000
192541.89668229935,3867.2708789038006,207000
214876.55797189474,4759.77435706788,175900
133675.10036810866,4008.9118497149507,122500
335595.2941062875,4200.09492882663,340000
131338.94136963887,1215.3290437104981,124000
234761.02404211377,5488.502302325842,223000
166892.8999190914,1854.2240587514632,179900
139670.78691651823,1467.8916551068853,127500
141977.5171481827,1432.3896766900982,136500
182241.63005799902,7518.522196486653,274970
137397.83298908986,1591.707329335687,144000
145103.21472969276,2970.581599275347,142000
267862.0466306662,2682.999195915811,271000
138697.99598639694,2628.0852366091362,140000
113031.0119458124,3061.429935057648,119000
189542.73591455238,1658.5880733182685,182900
188419.34962784284,3340.479468209403,192140
131024.65918866356,2010.901540671819,143750
105265.08435549306,2517.597374859041,64500
181927.78125971946,1755.949769586624,186500
157210.50686691675,3050.6880278335825,160000
163970.53957691166,5080.8161779592865,174000
